date,record_id,net_profit,revenue,operating_cash_flow,accounts_receivable,dso,budgeted_amount,actual_spend,budget_accuracy_score,internal_csat_score,opex_ratio
2027-10-11,FIN01184,1060523.1781400258,2183651.959457423,608291.4413254962,7272162.011440948,47.70427021063424,1782673.9048259638,3644537.5503398534,100.31174952212234,5.215639838058565,0.7320721987980254
2027-10-12,FIN01184,1171265.9785389625,2307352.882374185,617080.1208534344,6484836.564441108,46.532825630534994,3965805.199847105,647724.0137618277,97.84100873963398,4.33912691491332,0.6914307674249232
2027-10-13,FIN01184,1242181.1463366798,2807818.541942628,456300.01843130175,3497719.2703980585,54.51230432125868,4586416.332616189,2450962.369904806,99.07000517537529,4.676091685263263,0.7141936197508211
2027-10-14,FIN01184,674694.6312787891,5710945.996982945,93107.4276490924,4906933.82957669,41.783070634361565,1605225.322575383,3073692.414709087,93.17924153051044,5.049808337132708,0.8198935595062741
2027-10-15,FIN01184,599263.3713342447,2211008.897319066,627699.777320655,5386367.519014063,39.12798195380817,2482547.6505922657,2154451.463790657,96.9016092711303,4.710495521097752,0.7699549440339496
2027-10-16,FIN01184,597648.4286156639,4306234.027649604,467356.41164345207,8832499.523846827,33.41224420395198,1791303.5869917478,3733593.0280900113,88.2435341941407,4.285540040765651,0.774329778976484
2027-10-17,FIN01184,878437.1366982163,3078644.4135828954,878480.2327278134,8447620.95085628,41.194630499439064,2642440.798015406,1997174.483923178,95.13499100234381,4.0204933115433645,0.7504181564687258
2027-10-18,FIN01184,598754.8584162212,4082489.02120355,796494.536124558,5520301.4188315645,39.29948305572954,2226781.2387482887,7855006.243605731,90.49330725336387,4.488933802848023,0.7243073714423812
2027-10-19,FIN01184,1241150.4307907142,3778128.128249902,771919.7266405353,7362429.437048748,36.275873437674235,2096522.8432571613,3213319.626821678,95.72613793285602,4.494792302910681,0.8009331548797497
2027-10-20,FIN01184,1488485.82128724,1932306.0757963583,340069.46473224997,4184300.8276600065,31.72652157755185,4176239.525471611,3456557.71147098,94.83533731329182,4.652226252116983,0.7370260699674578
2027-10-21,FIN01184,807844.4713866739,1425984.3741299235,616018.8333625756,6662715.091911522,52.860721050585525,2494938.116256286,2967857.01931287,90.29444420484948,4.581499567648266,0.7062628784383992
2027-10-22,FIN01184,614401.1622949298,1734412.368854675,655117.5205779445,6089120.315486124,35.82348136141546,2967438.365810319,3423685.573507745,94.98494544586036,4.766775323175315,0.6528947207916697
2027-10-23,FIN01184,705983.5968687797,4852031.217056429,749857.6960616915,9326985.79520939,28.36827320950219,3495765.092389468,3788618.787816972,93.20974238693098,4.573151461791295,0.7582871770965609
2027-10-24,FIN01184,1168792.5078508793,1979411.846370681,371469.1369565735,1137529.0223450935,56.92417319222065,3095075.2781358017,3786412.6051848857,96.69422640753359,4.377209341947344,0.7290366902565034
2027-10-25,FIN01184,512506.70313813275,1693464.8218824677,648257.4573039297,0.0,49.56941481774624,3790320.3395408066,2706881.222914717,95.99328664000137,4.727962552027014,0.8105826614117102
2027-10-26,FIN01184,1121907.8287939576,4244420.883179381,834744.3430911017,7672752.799007961,42.07051353042482,4340320.095883926,3177512.023712437,95.49983531041876,4.936041878054261,0.723396828423417
2027-10-27,FIN01184,847945.3366397406,1425195.3997627988,940383.6581830764,4844657.846623168,55.08971125560726,2022467.705257711,3190224.83296559,100.28118001221085,4.753370766079953,0.8634233391869871
2027-10-28,FIN01184,1386509.9158581547,2865218.650921626,567951.6737459514,2113558.5582933207,49.878626313580824,3709473.553081531,5230235.769168932,90.47566834496196,4.488996144275896,0.7771211978592416
2027-10-29,FIN01184,628878.0056189632,2383193.895091471,789801.373780692,9493728.940753892,43.33389368376524,3640792.0233111903,4692550.039006056,91.54886439722765,4.641886827190024,0.7674247958908231
2027-10-30,FIN01184,722775.6477707563,202247.03019785322,686151.8287345736,3430393.0405607345,43.50012191176884,4290160.049869044,2757606.6520191077,97.21045812783083,4.367953504764067,0.7046692256910729
2027-10-31,FIN01184,1287078.164544526,3372020.276048675,803541.2504184298,4007741.847887002,55.411189201568384,3562164.538072893,6340638.570875721,96.52398443914157,4.982972263578377,0.6933499411070378
2027-11-01,FIN01184,930627.1190795123,1443382.5173823973,704321.8461585009,4529773.246111392,40.46292661700673,2867933.0962716914,3550265.546665143,95.3111740111472,4.684028374315434,0.7579285744779641
2027-11-02,FIN01184,796418.0306380694,3602601.81809603,781553.8854215388,3347271.399919612,43.37776708432196,3058960.4628855027,3355678.04548899,89.99105516649762,4.8093317788473415,0.7646545510240269
2027-11-03,FIN01184,342001.1480802065,434131.6840930758,733323.6460334355,3397907.524580626,44.107032514543995,3371106.1819941127,2098845.1017335127,89.52191895279572,4.82719166479377,0.7480615059315489
2027-11-04,FIN01184,898892.3784321888,3131735.8908465933,540400.3246550456,3148756.133033777,45.761079169565754,4872248.386751126,1449930.726397571,98.67436507568151,4.737746068734351,0.7259038632150159
2027-11-05,FIN01184,1523937.387493596,5768069.7032634085,515334.01006515336,3506232.3314885097,47.39198420254689,1543414.389413207,985639.0869106052,93.51025228326117,4.080154645129756,0.8196874228316431
2027-11-06,FIN01184,774697.8643120248,2104986.415210715,572687.2093755128,3400787.225361841,37.98010447385285,3350990.8574418207,3956638.385020888,93.39855227647566,4.717745024232589,0.7289400361612602
2027-11-07,FIN01184,709120.6652326605,2687607.663871447,348615.1324043856,2069309.2250949875,46.50899085680101,2823218.4805131545,3444061.484273886,99.26694642341006,4.4434061432156735,0.7723009111644354
2027-11-08,FIN01184,781060.57832152,4319113.01720817,917417.1414264825,4821003.60184736,65.96832308478093,1927064.7777540747,3786744.8423396437,93.76855940751125,5.048443113865923,0.642670464126439
2027-11-09,FIN01184,273136.91527759447,659473.5229017516,914636.4117765384,6096273.348258586,42.11709867326309,5476919.251934328,4497846.331199229,94.61045049664749,4.69310049733495,0.7110142313648905
2027-11-10,FIN01184,719898.7790802958,42002.501343471464,758526.5680695396,6337446.843524409,47.422159865089014,3329285.1217790362,875633.7038162677,93.91259185684156,4.462623076990012,0.7622408009002729
2027-11-11,FIN01184,342081.3874499322,3544888.6999257067,355251.90719094314,6395657.877974058,34.1626886402434,1349459.446940657,4503733.645745808,94.4391279990206,4.314765069009199,0.7538625323133397
2027-11-12,FIN01184,430926.449878503,4370710.65113803,656716.108982329,2600349.1070375177,41.76611274160257,1906892.9881974715,3335120.482956931,91.31591989120834,4.600870669050272,0.7249836550243359
2027-11-13,FIN01184,824807.1985291521,4664043.912862476,867664.1939288486,1467337.6756638116,47.67438568265355,3173950.4372066744,4144519.2448810656,90.24814021347491,4.563217680428237,0.8137481224993539
2027-11-14,FIN01184,1283700.5581466055,5055389.764728628,236111.51840238366,0.0,51.83278581623352,4827414.330619536,2543861.738698311,93.90121216940084,4.156749350894952,0.683192606442056
2027-11-15,FIN01184,679315.8526253088,4583054.853879722,749486.5215274019,5733725.887641208,38.34896275503143,3054671.1718626884,4055980.1380000054,92.1985869722532,4.453422850252539,0.7001035525720833
2027-11-16,FIN01184,0.0,3376419.0341590936,779368.8943756417,6731159.430297117,44.877180634305404,2821529.6502075945,3821373.7183788824,91.93971362930803,4.682435736036443,0.7680759085018752
2027-11-17,FIN01184,543546.0578066886,3819207.5337509913,881102.3231141825,8396349.408263274,46.24420193784987,2414074.605127464,2865215.4697214384,97.4078693819139,4.981255964905307,0.7501058091784395
2027-11-18,FIN01184,1091001.6048019673,4315123.814459724,963125.8847858506,5397390.57240447,47.92040159255222,834717.7401715042,4145675.8596568033,90.72526695081466,4.742235498990993,0.8220708281077728
2027-11-19,FIN01184,1136126.1979021416,2455303.0481716967,662218.5142744011,204084.25101300888,41.63805469075701,5666575.358172702,2183565.0843907446,90.17227603702267,4.464838767192172,0.6819013917755511
2027-11-20,FIN01184,669124.9408995921,1769006.0835969732,597983.9436978882,8683350.82333675,47.924236488431674,3975034.5181718213,3730634.8094591573,96.04769486273904,4.774741421396467,0.7654296315739747
2027-11-21,FIN01184,1070412.6809923341,3710447.4904864933,788797.3988629903,4776226.078736367,64.51800695379819,1955695.9954610413,1423525.8755725583,93.04506858150535,4.2982756592555535,0.6533564527825269
2027-11-22,FIN01184,1271327.365024601,100144.11977124633,818555.3373379782,5650068.096149867,50.87564070635268,2257046.4981571888,2532304.226933228,96.9257931291842,4.756022006724443,0.7098892943609644
2027-11-23,FIN01184,1048937.686284416,5000455.1095694285,471150.80170497566,6442903.14054289,43.64468507511322,2226806.8534430624,2077683.1808292873,95.65845878516294,4.717437390296357,0.6586592474581758
2027-11-24,FIN01184,191733.29180121562,3403168.6848812103,971536.5333782369,5955449.853155467,46.99531380672899,3965973.308525294,2915913.956880209,92.6068277193452,3.9532704482814403,0.7754894116993465
2027-11-25,FIN01184,1332139.6940175951,5222260.122373916,486003.9963218685,5621448.309323384,46.98822660923464,5401242.864878889,3470165.1516279285,93.24090719524993,4.135697720174092,0.7698744502557511
2027-11-26,FIN01184,1906242.7794013028,3149143.7165443287,781551.4663952492,1677632.30181318,35.22849111589204,2776524.8984938664,1495901.1171355653,97.14502203206129,5.105972372423322,0.7148550874039963
2027-11-27,FIN01184,719458.9623296444,6211236.754390377,704473.6870277496,3528863.0708531477,39.15557226133272,1154904.7930700886,5773895.962917913,94.29830025114194,4.446661332839418,0.7112214051258219
2027-11-28,FIN01184,1222736.068643383,3458815.729548506,909454.4959091258,1580625.776320994,38.494010451913084,2235306.627710158,3862372.898539208,96.52460484242141,4.708654593690905,0.7951868806244426
2027-11-29,FIN01184,827822.6928101234,2060572.2217392134,298449.0681085827,5895699.03577011,41.36276012334919,2546159.3649549894,1857784.9436362877,93.45453853757458,4.924459318839951,0.7946466254176222
2027-11-30,FIN01184,959834.9870123684,3270091.199670005,597500.8312255066,3172714.2059328808,37.298601926038124,6506867.3521443475,1663054.9231226158,94.11335660497477,4.631766923087455,0.7311327951720838
2027-12-01,FIN01184,1181087.5374232498,2806551.4388402994,681353.6346115808,4356874.72233625,45.696644956368154,3424337.840577187,4798102.548808778,97.2252369470506,4.999627368808307,0.7637916171519912
2027-12-02,FIN01184,1486248.4584120747,4924396.319271934,708598.2780390026,2046431.03982318,39.404135588912396,5450499.476964984,4112589.1343870233,102.60340225906852,4.501490330681391,0.7272142493233996
2027-12-03,FIN01184,867448.5401261933,3897248.19306924,478933.8092681004,5451134.7190887155,49.363760337518045,3131690.9452183074,2981230.247572792,95.79646708001749,5.310543520102922,0.7896583367884532
2027-12-04,FIN01184,436326.45877477207,0.0,649153.8649887714,5630730.802952453,36.71753328760572,976699.0004100122,4088746.4524308494,97.03734767978753,4.103784474987089,0.8138349737057697
2027-12-05,FIN01184,0.0,4203786.866298429,709392.1591688474,4664633.777523536,47.60256480654588,3332387.3088011495,685959.5314140022,94.63967917367906,4.858292148591575,0.7815884629498163
2027-12-06,FIN01184,349550.3422105752,843132.8388925558,635660.5951244977,2906027.0280025904,54.50524260860324,1862131.7669833987,2997269.8127991487,95.39996377206803,4.7350909959180685,0.8009143987567144
2027-12-07,FIN01184,740632.1142642475,3829810.9923188444,560924.6603498996,397256.36943287496,40.66274890891718,2273014.082852127,2594695.1981172496,95.73239470875359,4.406640329781332,0.6937624326715102
2027-12-08,FIN01184,927110.7077683858,4145350.320360384,904695.8899067771,0.0,30.48053456255711,859134.0478288115,1626326.1310820838,95.68614843534137,4.16455325609095,0.8008936630358819
2027-12-09,FIN01184,1560801.0449967785,2044951.4921369269,472139.74091605115,6706824.672829833,35.85981578434382,4370715.519837036,559265.1668599332,96.7398259719791,4.601356559513996,0.7985048026169873
2027-12-10,FIN01184,1120752.4829726433,2306954.1522025694,471376.20667668927,2699622.8481785273,41.6685995425285,3656965.4819068415,4476091.000104504,95.05005228849764,4.4390951036642745,0.7763391912468074
2027-12-11,FIN01184,973171.0215009793,4435798.204246822,687748.827286744,3048730.2041244013,37.18870941842092,3702177.1865503998,5070481.597738093,88.52448481834863,4.631453764075972,0.7968956491339784
2027-12-12,FIN01184,520033.68660418753,3192540.3615020746,707744.7431977161,4009508.5917711565,40.978566278837285,2043311.69388352,1767501.5262140774,97.47009058599441,3.6736395216056708,0.7444111003663323
2027-12-13,FIN01184,575584.5274258887,5498403.457350337,547791.4867736609,5154172.061025403,48.643381324731585,1525087.3099768313,3467731.3449130044,95.965429465726,4.394142272161603,0.7500683977863949
2027-12-14,FIN01184,209331.7281043902,3623881.912141684,509210.7994514427,2272100.416660401,46.404116700588034,2204808.587514115,0.0,96.51059216686623,4.946915885851982,0.7950583282813264
2027-12-15,FIN01184,768978.895750252,5269819.9460068075,764846.0325578755,353789.1711140359,41.55647476440382,6439393.072804542,3266805.2955073016,92.48806221011486,4.895691422784271,0.7164960093745772
2027-12-16,FIN01184,321079.6499832912,2209582.703185436,731121.630822008,3888902.2518057288,46.81065149138707,2632648.729276437,1963300.7086677272,94.63746704359238,4.515951004536951,0.7832524294816221
2027-12-17,FIN01184,272154.2675258317,1130846.786062879,830957.5530637336,4348790.844600737,30.638235873905582,2025901.707133371,4455365.940260243,98.74643298452162,5.0389957302296216,0.7057158936161336
2027-12-18,FIN01184,1570834.4201146595,1704900.8403697135,688336.4412467297,5463141.809907527,52.27920647715737,4105582.838482312,3350906.378241701,91.3791193618452,4.576862068933458,0.6338235987858888
2027-12-19,FIN01184,993060.3072967125,5432867.347419621,605642.8983348384,3146332.552928268,43.59493431052751,2006589.7863065156,2934089.950068424,98.39868109211426,4.7176005541502075,0.8254448540535926
2027-12-20,FIN01184,576027.2557055213,3191305.337225699,681187.980209113,8935046.191452293,51.867533848324506,4198410.68073911,3501285.4153612996,98.3331737130193,4.89291183552675,0.6945664811469783
2027-12-21,FIN01184,309399.5068050182,4308424.704769118,548140.1639853294,3682106.39703076,25.02241544740641,0.0,2688250.5373453405,94.77353959619595,4.82375862327778,0.8136575594509199
2027-12-22,FIN01184,456521.58059967746,4168977.8449929175,1016478.1893904456,2622252.7630603816,22.272066394441794,6044680.447787053,5789317.647807348,93.23125126131887,4.856735700828214,0.8251479473240909
2027-12-23,FIN01184,526621.905966207,2917131.247178973,440976.94205181184,10106655.054017618,54.3147234254839,903084.858600599,3624034.0664691026,93.32013788928506,4.758358075942101,0.7864753498545143
2027-12-24,FIN01184,932128.1951225968,1633409.2318673283,486710.78105407115,2840595.954324646,50.90775844412858,3454185.9528954322,2287927.8149052477,96.16374708867697,4.097847131275187,0.6952571846649716
2027-12-25,FIN01184,1102799.065816047,3474330.7089062603,568083.8466222736,5197276.851006075,46.25608308608037,2463145.3366496097,2335803.02110121,97.00652226281423,4.8355325539708325,0.7584042029292182
2027-12-26,FIN01184,583537.3802540789,4273782.42756772,691842.1780802021,5958841.561631247,37.713744765832345,2635370.708545492,2782754.327737158,93.77187751851686,4.762174036062716,0.7617822184737277
2027-12-27,FIN01184,891572.445353332,4754717.000037169,923891.5243141386,6235872.307889996,37.07536367007474,3279733.649861851,2301317.716053414,89.64886083288997,4.07708751955588,0.7276928506181229
2027-12-28,FIN01184,881885.5773741921,2915365.304653801,476144.07197583123,10553609.830606893,37.474025656852504,2831884.2153323814,4296695.011096746,97.47934012980807,4.975837595963226,0.7932373183551047
