date,campaign_id,marketing_spend,new_customers,revenue_attributed,budgeted_spend,actual_spend,brand_awareness_index,lead_quality_score,leads,conversions,conversion_rate
2027-10-02,CMP01184,2141494.91264471,51.55429323769272,3575456.0878808997,1446542.8356056372,2139582.371119892,71.65211408652961,7.441155166530559,251.3580890860032,46.13681423610754,19.66193665308632
2027-10-03,CMP01184,1089611.0759727,76.8335959560483,3689096.080591611,1285321.1258180016,891029.2945972095,73.54349942788325,6.737136731461954,275.8187317052142,7.765600122212273,20.783697276218955
2027-10-04,CMP01184,982299.455019186,33.530292730264215,2557222.4405750036,489232.46780066297,1526213.441238082,69.37892522235865,8.979895696444485,93.73207617215596,45.2910919175936,23.880611992032
2027-10-05,CMP01184,1046914.3519497676,85.43650433458272,3093605.5225062026,1302242.4840177444,395941.9716787735,77.55370459850357,7.3202186068650015,202.12976502488095,23.942861436724833,13.269121788379278
2027-10-06,CMP01184,2453702.392805827,27.95097503128419,1218826.0923378854,101196.96115473867,988637.280155678,66.22669958853295,8.90405246586079,348.1738258368533,30.960604829191706,12.978402079232644
2027-10-07,CMP01184,898715.8577125026,52.97259484468673,1757224.4232221493,1279036.891874866,1514285.3226009207,73.53225268175248,8.313349864162559,241.17039743607555,32.89126467056917,12.105378482195562
2027-10-08,CMP01184,1787658.1338576088,93.3052968669286,992021.098282584,1441533.4316143957,1517753.5173115118,75.3439916029714,8.339690814373899,208.0293085215401,53.76377397815847,15.6542807444301
2027-10-09,CMP01184,844469.6392602469,81.18969070090876,3453403.8925579237,771342.6131407205,1799537.788878107,70.30171217257484,8.22029831688839,215.62171229291428,30.3663915294229,13.997631177642123
2027-10-10,CMP01184,1569816.0373311918,34.118542118590696,4707462.500142334,1521569.4933198877,1298290.3112962458,75.83499462386679,8.031116265693077,194.01214845198496,55.74110847688035,17.749491408058994
2027-10-11,CMP01184,132965.47791582346,18.36012125951259,7805272.232173465,1364048.4906832336,2252659.9116970575,65.77335211746328,7.89427369257706,51.47913666941077,33.3448307153483,15.186878971767037
2027-10-12,CMP01184,1291878.8958132877,89.9649851684203,3475971.655814612,1923083.6610834,1278383.2981142988,102.64211931359785,9.785288162872838,233.36179139362852,45.70275488583361,18.71957637364356
2027-10-13,CMP01184,710214.4112650574,41.253300141183225,6149713.120920868,766935.2387771027,1071808.1888474724,75.47419169508542,8.732962403556227,109.7154577586002,60.82527866441645,22.22250658692905
2027-10-14,CMP01184,1697610.0748299682,51.91600794330922,5042439.584935371,1773304.8194823377,1105372.1752112568,64.91003305901785,9.176721450505529,71.80784659482799,49.03974814073458,16.160329979307427
2027-10-15,CMP01184,1729900.0843236877,114.92018133088725,5179580.144220094,1430043.2373703476,1372475.9442652385,84.68408720916989,7.149096798453419,108.10839264946463,29.0959838718138,19.631081792103817
2027-10-16,CMP01184,1367547.1368310328,37.87059545550193,3230086.919829836,962131.7790969654,1616276.23279518,76.47275254098314,8.673933613271299,141.03446009170216,0.0,8.65501772551305
2027-10-17,CMP01184,1772673.775323364,76.2332886043557,4671413.894714706,1051067.0177860295,1267290.2038353211,57.10702318191301,7.761939151201957,196.24604692079504,55.00376519169957,14.52999524786533
2027-10-18,CMP01184,1216008.6484293253,66.89825178096696,3940769.628547454,1772656.4806307992,1315130.5570997386,78.16237487386103,8.87330405123088,192.60076437081173,47.622532133748656,23.12962733686215
2027-10-19,CMP01184,964705.4124825372,61.91089158751312,5295757.649526139,1708080.502224202,1409772.42020881,69.97690243394335,7.464482788638406,252.17454551709056,4.548508826464815,9.26778640677347
2027-10-20,CMP01184,669732.1402125413,71.90312113917912,10451858.525053758,1409339.614630327,1260580.2908691636,68.45263143686765,8.36356054342276,172.08109725185486,15.344997563919332,18.88625200892231
2027-10-21,CMP01184,2260996.190431966,73.55744556533865,7265504.920434273,1508438.557949383,1844187.465916909,58.305675971472965,8.689256193926859,174.83924175725298,25.08133077169379,17.92079732104198
2027-10-22,CMP01184,1061112.479254995,29.86969763734247,6230310.8846295625,1069292.0204119736,927018.461986497,66.56826075404486,9.37282887647911,171.62911136829453,19.25562559284974,17.954816398319203
2027-10-23,CMP01184,1424982.5626074472,45.935844398237776,5429662.145628031,687930.8539295113,1344084.2962261224,96.03752607781657,7.010695348843637,125.8533669445366,36.02510394040175,16.928661577429775
2027-10-24,CMP01184,1357434.7091142377,37.40652982572257,3793928.433012289,1818380.441715443,1232719.8161576772,79.62843150071086,6.728462189106993,47.15134540371625,0.0,12.06970623093846
2027-10-25,CMP01184,969761.8455657484,54.01701074248472,7236948.541953971,2193358.883968305,1577942.9005015013,83.78558434289785,6.735784373272598,198.32780248069415,6.421913257087493,5.993085837192156
2027-10-26,CMP01184,1368659.1014343377,42.183957246811765,4730806.366934701,2334621.4252793286,1525156.752385371,60.74415469369619,8.923921805770153,154.84104005388542,78.0605020335719,26.09160331541098
2027-10-27,CMP01184,1450278.1904199566,86.10461252907854,5022137.273393675,1497372.4390631216,1155113.5601653184,44.432990021482674,7.747713185821821,213.04118071502424,47.2398554046894,19.72191152483875
2027-10-28,CMP01184,1023720.0950206422,19.692676330012105,4702766.350656898,1840272.0367376911,1102805.9464903253,75.95209731413468,8.208039598440442,236.21367277337765,31.80931533966793,20.805556004111526
2027-10-29,CMP01184,1067302.1664437128,96.93923951869472,6672234.3924520975,628748.6940204293,1533607.192967065,60.712620020709274,7.736862852047619,259.9895101569757,11.818512312948336,20.093509806165507
2027-10-30,CMP01184,745365.0741308233,31.59745896508817,3274981.15341275,1762162.570409044,908839.2869188628,63.28422476225448,9.06462738327954,167.12786974677397,59.82854879992466,22.036893303968473
2027-10-31,CMP01184,522142.9456925879,53.13547710837492,5341498.3185749,902643.4413930188,654341.5019475513,88.12595940299917,7.924098225500906,393.8778076207341,72.97582490894814,26.777427397715183
2027-11-01,CMP01184,1057193.6259251414,76.20517177373598,4647221.121286161,1182696.3404435902,811133.9819667061,63.482405773227455,9.836786851029554,208.2802793692796,8.370614191670008,17.708663335767447
2027-11-02,CMP01184,553173.3511056289,14.33584492676529,5520193.017554217,899598.4069041454,887017.0485844275,51.99695533709882,8.987174840464982,0.0,65.75037850814594,16.936254591215413
2027-11-03,CMP01184,1588262.7133057571,69.20214888100976,8527066.064614112,2064809.7883242336,848373.549367287,86.54261226890954,9.688558401413484,225.7914319742656,40.75012184948383,35.08883678213739
2027-11-04,CMP01184,1383294.4485277417,65.89673118918513,3547074.401713986,1548743.0266048475,2037930.9223781875,75.28958353518227,8.195257995540272,0.0,51.00808039920789,23.83562833524156
2027-11-05,CMP01184,680662.7569264886,41.610979242797555,6495714.683538577,1886319.531435362,1571689.0744782947,74.09745254564787,7.762674722511914,102.23208502667036,24.688907308847114,23.882806816733066
2027-11-06,CMP01184,536346.5241774432,70.23807368387261,4715849.752654958,1489847.792542043,1358098.3346656056,51.62964552685884,7.762589413491884,337.19858442979125,33.808020358413344,15.664379931811103
2027-11-07,CMP01184,1155459.1039521096,50.547269060878655,6158910.16908428,878450.1172828338,2095825.008823526,93.45655839051946,7.919856090298169,171.92391042860913,60.196914165299525,31.058968464088615
2027-11-08,CMP01184,1483808.1827957449,87.65917426862987,6168789.840930805,1045951.1413063704,1365349.000756284,57.037646041617776,8.847860033596325,212.0192639553424,46.160050717604435,18.209759122801664
2027-11-09,CMP01184,185901.47708557415,77.83020542587424,5769800.981527165,744852.2207288558,804263.8994654303,63.95370838052997,7.998687789021152,408.9847854740001,65.60855389161279,21.503453625078603
2027-11-10,CMP01184,1554523.620808117,81.99375904946686,6969655.322063124,1291797.126898237,809867.0842416992,82.47252515738366,8.203538100998053,134.50513819639738,30.337657685766487,17.84586953834367
2027-11-11,CMP01184,1214402.7125145583,84.57396844168613,8242302.147905929,1729529.761782084,1691291.5149747836,70.13999582163852,9.854840044193448,123.12226648556164,33.78054053877627,21.976775441621943
2027-11-12,CMP01184,1347069.081719566,36.41569048125757,4651231.98845081,899071.5094140896,898939.9070752726,58.098610711384595,8.983933268660003,208.78292699254956,17.241954766736704,13.04543485009249
2027-11-13,CMP01184,2086924.503941737,50.88779758814834,4854837.972702307,1765299.594472309,1366262.8341850133,72.77187588168425,8.347780320056726,261.6136988053785,71.69443835558002,16.695670351166605
2027-11-14,CMP01184,1793896.9759916903,61.92037716177335,4750737.624353495,1504314.4655404994,2095728.7331315072,86.23737397251988,7.940934813098951,247.74093332297417,31.34599610326681,25.57865137547005
2027-11-15,CMP01184,1305862.2349690015,72.4292453420721,9449902.506461166,1971356.571869537,1281460.0621564905,62.22706502119139,8.006399859406448,154.83630867443043,66.82855465926357,29.069044876538847
2027-11-16,CMP01184,380661.51618726214,71.83029866147332,1413495.1234763484,719111.9195413069,624575.7081158713,47.71879370886395,8.254907772933803,93.53390943699776,21.885391041708388,13.958757642567194
2027-11-17,CMP01184,1299737.115002469,57.6670959125062,7045237.285557326,374300.07087883994,482547.3804581844,70.57604446400764,8.653896228038763,4.564670463323893,61.462142295004625,11.10430733844258
2027-11-18,CMP01184,1350313.8055269425,71.61581791372781,6766166.92676749,1401745.308350171,1422238.9707265475,84.73071935352675,6.518389949022795,205.10671911980808,27.636978530515417,16.403697056738682
2027-11-19,CMP01184,612125.3774214403,14.82475212273438,5888785.737386987,1575293.6992540096,1171497.5764093867,73.93157113411841,9.143553701360366,254.7855220827148,60.132147334276006,7.643135234182763
2027-11-20,CMP01184,1200058.1810917712,49.21581047034968,3773872.5759549616,706593.5263601162,1136700.2743558534,75.6011452675805,9.5394738045806,162.8511230691411,67.2537490709233,19.020801658362767
2027-11-21,CMP01184,1816563.4657952748,12.025476660920477,4272951.784701808,2472806.567752094,1669071.7367831203,82.44370408813543,8.570502157203194,187.3378246424172,9.598237920795484,14.5234470374773
2027-11-22,CMP01184,2096451.5448043195,98.8530933932627,4569379.273559488,1532094.1813561786,668345.576164145,83.73433457657387,7.351954614517495,198.56951553555655,29.81691483945409,23.657285436377624
2027-11-23,CMP01184,540556.736231147,32.06183952980162,8626784.222568003,1727348.910255887,775921.0860220912,94.1733810254693,7.015891732915856,147.0028755265888,18.62504703997921,18.688811624410473
2027-11-24,CMP01184,1122124.9607060014,42.10048179503673,7862939.397437599,1035625.548402738,1056539.618510087,97.87916260769356,6.77862558945035,300.7311993224762,45.602632558625366,14.827409238323714
2027-11-25,CMP01184,1360638.6693948954,34.79255808601212,9441821.157363351,880501.8434721313,1582015.8487055695,71.75289302245875,9.6766820458807,146.7555858139799,36.9034925292574,18.49599495338838
2027-11-26,CMP01184,644470.4969487606,45.51596370325092,5911545.47552986,1729989.6792411627,1849602.6779570824,96.63245927660088,6.836680635682406,171.52455133826084,62.32363508914902,24.878535276196335
2027-11-27,CMP01184,667137.8550100013,24.04508133800637,6084229.782800042,1442619.7780330542,100565.92696301451,86.85907421522724,7.900100804392034,249.61166425706736,0.0,16.83377326019922
2027-11-28,CMP01184,1010093.1498387504,48.4850340292132,9260517.497148853,2018282.1509783769,814574.3847980289,73.71520456611029,8.176918747278208,144.1881434888998,14.483369283821787,11.166587550612782
2027-11-29,CMP01184,612879.4900050279,41.03929365446074,9682500.43536046,754425.2359082763,2259247.421784843,69.27270393767562,8.204986939369322,192.97978369602404,40.83595783016725,23.26803219802181
2027-11-30,CMP01184,1379523.4636592604,70.31680728291734,3873541.595805273,663720.0373520582,1001288.2528368776,85.20864968192014,8.154354751489802,25.159185124572275,37.304743493362984,15.714834562726596
2027-12-01,CMP01184,1033274.8042787552,55.630540511090715,3564281.4224382984,1301047.513181582,1331017.5226831594,77.2932028905701,8.16704225824279,124.41094004020005,7.181234692526104,16.547817726115145
2027-12-02,CMP01184,1229178.0367241823,110.97802026724086,7125333.395841994,434400.2710705437,1193362.9331244067,77.37493048315513,8.887175129622085,217.08943201806105,25.3396856705821,18.749427452777063
2027-12-03,CMP01184,2000567.5846315909,82.72781711815611,3432819.185927762,838692.7974863674,1214843.3963249286,92.7113026681481,6.813629221342312,218.73732200591255,35.47005657193098,25.045169007853737
2027-12-04,CMP01184,1334053.5735965,59.96763802760923,3708469.741184663,1629461.3453122173,1528899.430752859,84.67972572162181,8.275773463769596,143.0488235585698,43.74336918183097,9.331374846291862
2027-12-05,CMP01184,1399119.585562225,27.630670543431275,10991199.704449572,1599001.745978063,1482383.095941547,51.581245668802,6.6868464836170745,125.92274278378034,20.42276260765361,15.71876722329889
2027-12-06,CMP01184,1259174.5357869414,14.53891372684145,3956549.880316713,1271812.254744437,902488.9401683,55.77274292262567,6.351490863136092,171.04325561233227,31.941775091447127,14.6705590967196
2027-12-07,CMP01184,367796.33306670934,28.78102795387171,1777494.9788118475,2164040.407107858,1279755.2869349918,95.58120968326224,7.645486703934946,174.09116606231748,46.66348718512659,23.969360579981664
2027-12-08,CMP01184,915480.6013382756,46.96067448857958,2378780.215517107,899145.6538700163,1436051.9953750568,78.3084066481417,9.053138003791592,221.24370353753497,47.08871176077749,17.398576813257932
2027-12-09,CMP01184,1706204.9208102806,36.06160131052347,6216420.329649457,632407.7407591289,1544011.8698228258,78.07928476741735,7.772677370384549,152.33824165586572,22.747151405469896,28.33024372449237
2027-12-10,CMP01184,426717.48368916893,52.06026877414467,6012516.24211179,1144381.2138248496,1278192.1411345229,72.81085458223868,7.669288865758683,201.07446607539163,54.416874221478906,22.379710498730745
2027-12-11,CMP01184,2225942.4646152984,40.28641165730153,2628304.259693278,1503313.6592231733,2027417.0690240753,61.48838293621305,7.991013371562668,264.65275626729755,59.5678017948441,19.68017817231997
2027-12-12,CMP01184,1230828.6542210896,24.78621777552244,9893644.061921008,361101.43578021147,1946593.3246324344,99.52499849460148,7.695527605116848,21.088657558065677,47.592854244218024,20.38251718588137
2027-12-13,CMP01184,1202097.0875588031,18.734599240665176,4595745.707855849,2316174.328494674,1777225.4644075665,64.11498844653374,9.275667698664272,183.64305744570936,35.528380658530615,16.12350583067748
2027-12-14,CMP01184,2361863.040372727,64.27834949244313,5443453.929776384,848099.4583996173,849136.1042424943,82.60230116921069,7.386327367742929,83.64264057536607,48.55751529834477,17.459681154008113
2027-12-15,CMP01184,1083487.8165737365,36.48508424736758,7133671.9723451715,1856641.456735297,1029561.3851758244,64.9860597976091,10.248500561016732,268.48341499712467,47.05091439775799,24.657553515536968
2027-12-16,CMP01184,1138129.066473488,57.6073773651348,7205683.055596192,1582496.501897634,1528533.434018117,78.64491793309259,7.771974599452241,259.86922561909944,25.421923916253824,14.89360683181648
2027-12-17,CMP01184,1534073.8802588407,81.04821646735485,8596557.504958635,685328.0357319139,2066580.4847375872,93.0239684963194,8.16096947380516,113.30727603013987,35.30130463909879,27.18064703724269
