date,project_id,cloud_cost,orders_processed,dev_cost,budget,it_expense,total_revenue,uptime_minutes,scheduled_minutes,incident_count,downtime_minutes,internal_nps,uptime_rate
2027-06-11,PRJ0082,0.0710979200054451,7.311545390922321,1104913.796627936,1718704.5743179652,220661.9093442274,2354783.905339646,43040.688421770035,43200.0,4.337665228710627,35.93484102096327,34.89692552630742,99.01294858212567
2027-06-12,PRJ0082,0.0394912585882375,8.67103891595976,1226163.0907884885,1645115.1276491254,127804.04650013769,3066822.394973804,43183.45982914094,43200.0,2.3239456455310767,13.906961695923188,35.23704911187514,98.13797584567008
2027-06-13,PRJ0082,0.0222368402123832,3.9718743422871263,1401886.0874056502,296140.9140604795,310223.0892778153,2139009.438673811,43086.70036828093,43200.0,0.0,29.62435320879961,55.08289534475305,97.95371761371251
2027-06-14,PRJ0082,0.065708784334365,6.767324632954908,1501811.6374505097,1972636.7382901637,308107.76674995077,5586920.624605706,43120.86447405445,43200.0,1.7237580455532755,43.44038852800367,48.7153581672775,98.60904401948102
2027-06-15,PRJ0082,0.0770310359109557,13.20891658771136,961655.2103695092,772456.838923709,207627.8480447267,3435242.1974067343,42985.680589276206,43200.0,2.1047490989963458,26.837630516776247,65.73223792733202,99.94563350298633
2027-06-16,PRJ0082,0.040665624435605,1.4328486460090506,1466306.647256244,1388678.5089623777,229488.1761284677,1620641.6603470366,43074.50615506829,43200.0,2.005713866019874,32.623039244933565,50.98191714315099,99.5879440642718
2027-06-17,PRJ0082,0.0474859300731708,13.154937281082235,1772583.1042407202,1426471.4090929087,189501.0737503819,4008554.333495793,43172.09203812978,43200.0,4.15195112112761,65.68101744610192,54.79483168811859,98.71223895796858
2027-06-18,PRJ0082,0.0256654146279288,8.278984303764299,2183621.839807502,2406960.1411039946,111872.03206654424,4281478.187697742,43069.549127417406,43200.0,1.497719647190099,28.484064023659307,60.90377636859569,98.9394722269121
2027-06-19,PRJ0082,0.05706286133385,15.08450531172128,1243264.8002616873,1490835.1525906886,194751.68652939732,3850636.979715348,43101.910528217915,43200.0,1.3754739984100777,31.551578958339775,65.77433350889183,98.78655429761928
2027-06-20,PRJ0082,0.0662711903632672,10.450139901038227,1246387.9179616368,1598947.245448402,143138.0200448575,3825509.402963733,43046.72303357274,43200.0,2.1692226250702173,34.3810134154012,50.53955343100862,99.30811769382365
2027-06-21,PRJ0082,0.0171076141643422,10.682887389528195,1251230.5200706422,1992945.1188252664,151247.0470534399,4489448.69092415,43087.35755567848,43200.0,0.535415319912532,46.276681513452374,19.137051271784145,98.89655123961532
2027-06-22,PRJ0082,0.0930285777923763,16.072966648858504,1562730.975244265,1019968.0698574914,223122.35656826483,3173828.466365621,43135.640071027745,43200.0,2.62426528863149,45.72970279540875,56.44061119491695,98.81313381804638
2027-06-23,PRJ0082,0.0729172241937726,5.4557406828211645,1423567.910417459,983290.7053215738,129703.4120324802,2803858.971338957,43133.19969445507,43200.0,3.822055961153424,23.96107512986351,50.27792524842325,98.82391808421131
2027-06-24,PRJ0082,0.0610062802730952,20.1859872160371,1147508.8709247755,1200836.2488581992,207308.67890749173,3311106.5774918636,43081.517760425675,43200.0,2.6548125115497245,37.28024443048152,26.636512530530393,99.27760999727344
2027-06-25,PRJ0082,0.0720340149467666,15.954904090497138,1551778.529591587,934749.0996671652,157662.77511355552,4142029.5494543817,43125.40539438455,43200.0,3.667280578348888,42.78121756886436,61.74518927271416,98.95787704262136
2027-06-26,PRJ0082,0.0642545128676,17.939216323665054,1694989.0720691497,1334296.6812258053,159668.82672868986,4770831.77726861,43125.303535927465,43200.0,2.724553025120813,0.0,56.22686777844555,97.96819183813702
2027-06-27,PRJ0082,0.0286211525586263,0.0,886411.153233676,1272466.787475631,152814.90874263845,2181546.581692108,43022.26199188166,43200.0,1.8891110022920377,11.808745177382146,41.26095540403461,100.22325390260184
2027-06-28,PRJ0082,0.0312097533948616,10.428565432828073,1536001.857218568,303576.2093670089,219828.5384171836,4499692.686956503,43136.912842780934,43200.0,3.0837398158379443,21.4866998926778,50.4455409723186,98.06261239942538
2027-06-29,PRJ0082,0.0841721045782674,12.379811251181453,2453727.306504042,1191997.97768973,215923.54063800967,1803206.2069066088,43204.03006349526,43200.0,1.9941817492274712,46.585136537279965,43.94465095199665,98.56337171617729
2027-06-30,PRJ0082,0.0643022429431861,10.558612580520858,1232481.0084585934,1432443.88148309,192856.65088232636,2894384.498625113,43175.623932399976,43200.0,2.5566424083578987,22.085697261188024,26.66258923317051,99.28000715914553
2027-07-01,PRJ0082,0.0433087770439205,17.250424130347227,952092.7453911738,1957358.2328254024,196975.5349090537,1316091.8509340044,43087.744228216434,43200.0,1.1032853251272314,19.433530813056045,50.11405619879584,99.28548003675516
2027-07-02,PRJ0082,0.055126776594539,0.1573894632681778,1508283.3068670605,929583.9945983,202878.8142709353,3906375.509741275,43087.5877722711,43200.0,2.6738175475410633,20.14069575133341,62.272535211568176,99.45777704784632
2027-07-03,PRJ0082,0.0111682433427726,7.24744068777875,1708313.5122806204,1055224.1659226797,98956.70865172432,5047664.432286054,43142.90844012772,43200.0,0.96291661243828,33.66404897324538,72.09765494245887,98.62198971278714
2027-07-04,PRJ0082,0.0469911817841042,16.606024358987653,1548464.9424260478,2024255.2469424903,198902.62749134668,4247484.015119259,43178.655117704315,43200.0,0.5879953401006235,64.56158638575539,60.18198341465741,98.78079232844932
2027-07-05,PRJ0082,0.0603448727961876,11.885357289927924,744411.0686024363,1964342.611662787,223021.61739649792,2501271.626408024,43051.01344453062,43200.0,4.361669232346896,42.92866290694827,68.15363829494343,98.36201710517912
2027-07-06,PRJ0082,0.0401437083953943,5.468541420632357,1858195.652851363,1659027.855563066,186223.2288816,4999561.017540265,43164.6850523878,43200.0,2.6127304249430865,35.710658916580655,60.973669362009176,99.44874913612009
2027-07-07,PRJ0082,0.0553156135805151,13.97795473679275,996634.4946509746,1249258.955339781,214350.3079070541,1906732.406271418,43157.28473650642,43200.0,2.9461877014067586,64.65768951635525,54.98729729498087,98.1103598790826
2027-07-08,PRJ0082,0.0795622275746661,7.614314827316808,1226617.0728966754,1203669.5124179537,261032.86985994744,3910535.745574581,43075.47612723835,43200.0,4.029093550328447,0.9824717650922814,67.93971321196754,99.15122069863384
2027-07-09,PRJ0082,0.0632930484374829,16.19714989755419,926667.9652213336,1477338.4612916927,215051.00746323023,5340764.995466115,43065.588320634975,43200.0,3.0151761639298753,10.98741884267626,51.25720060288036,99.06630032422832
2027-07-10,PRJ0082,0.1051437246214207,14.258273699572726,1550945.4566001268,1099136.7043301482,305667.46542500105,2088205.3251669805,43126.18768023998,43200.0,2.574203813028691,36.483257149613394,63.26163631177755,99.45735715631864
2027-07-11,PRJ0082,0.0,13.963408079572538,1623683.3413302554,954714.4018681558,204192.0168863597,3945802.5226853034,43023.65618352591,43200.0,2.786484972600145,23.60975351115361,62.14816005695229,99.45797092668008
2027-07-12,PRJ0082,0.0104809009675232,13.802176180896968,1412537.0491888684,1079151.3342252618,156401.7504328585,405623.4326680829,43071.210019648046,43200.0,4.291631110327097,10.627656949402397,56.603159027464805,99.56294198211612
2027-07-13,PRJ0082,0.0627170473353492,5.646031438433953,1574864.7451642663,1245595.7749835008,189360.7423212367,3661316.8377933274,43135.233276651896,43200.0,1.8104610555468823,37.73694883409509,46.661862226718625,99.64417826083556
2027-07-14,PRJ0082,0.0377640763021716,12.079301298421235,1052601.491663194,1686563.3896911305,285341.5951713609,2607652.878612537,43107.02876480581,43200.0,2.3516075427709353,47.1460522889944,51.633227729446986,99.1172423120553
2027-07-15,PRJ0082,0.0315188904448484,12.792471952531438,1269772.2190859858,637408.8738348505,229704.69972475863,2543518.2752752723,43093.28384121181,43200.0,2.9568613369422376,20.429677842177306,64.9135814139317,98.84839638044076
2027-07-16,PRJ0082,0.0647431694344897,4.46022864525302,1168077.8777403706,1747317.3234699643,144477.1742877997,4042239.918526005,43106.5412078671,43200.0,1.8649213877251367,16.00679963999958,52.285559053237534,99.9488721143044
2027-07-17,PRJ0082,0.0570584926504922,7.288706513688219,1536804.195660885,2042737.8483902076,140584.05088174922,1065857.1645024882,43099.7271313001,43200.0,3.1646588145025483,28.148797529335997,40.76509573870661,98.7182740356882
2027-07-18,PRJ0082,0.0850426242292719,17.019294382583176,1244093.0023148267,1240468.7567587104,127103.1806099269,1057929.56578663,43024.60701157439,43200.0,3.983182623956115,40.56082636658667,52.434775372365415,99.3553615265722
2027-07-19,PRJ0082,0.0407968186715052,13.864710884664907,1416302.2896908135,1560083.7664550045,202281.62161770763,3076432.876389826,43020.23721822856,43200.0,0.6584145370075152,12.347138830287758,47.66098631384869,98.51218753077582
2027-07-20,PRJ0082,0.0632722922182556,16.67773288598092,1166326.5259101114,870683.3568804653,143223.01681469564,4295789.981261604,43155.26206245979,43200.0,2.185632961511218,34.327881703833214,57.8232357612621,98.7850247853414
2027-07-21,PRJ0082,0.08235117887893,13.400752802296791,1252782.443693146,1550572.4898135797,127164.5274565084,3449615.041401283,43028.71094003424,43200.0,2.5290599331063524,36.32308257005789,50.557841570774045,98.84935793198504
2027-07-22,PRJ0082,0.0479083462716581,7.5147576964306415,1466042.975185755,984233.4812628088,269452.18929436576,2181026.2026442606,43029.070719555166,43200.0,2.868734376803569,40.23338129616719,56.74613609966762,99.10875459519244
2027-07-23,PRJ0082,0.101309930533176,1.970164847525572,1211717.1956692997,1730232.806808093,185128.80645349043,2401372.998601374,43120.60669703378,43200.0,3.2437275388189395,52.52789688164667,44.86532576949564,98.75963849973834
2027-07-24,PRJ0082,0.0576239554641787,11.96788480577715,1565967.914496302,2242384.502083811,261389.49677223057,2893133.550609662,43119.597643575755,43200.0,1.7534290797212415,12.926370993489892,50.31352993334898,99.03345796722456
2027-07-25,PRJ0082,0.0926599113226776,11.113987684372672,2075365.7722169317,2257706.9436353003,272155.11275453,4740597.76860177,43098.9204890183,43200.0,3.1824850303084715,24.816725347457336,44.567815157102345,99.05281936784274
2027-07-26,PRJ0082,0.0546522154657972,4.534343657049937,1698733.6084119652,2724149.11236646,214411.03048131772,2277471.2496286454,43042.38455376592,43200.0,1.1113281437202962,47.17891831031546,45.420297405345515,98.56210451659317
2027-07-27,PRJ0082,0.0628869274943698,12.252077130793296,1504278.2349360995,1074802.14872423,167376.7323135714,3100111.2949441946,43100.353172939875,43200.0,0.6240392496643841,45.24191651097057,53.95319115994481,98.9175851232237
2027-07-28,PRJ0082,0.0452854278423539,7.346948145207714,1456563.2142575907,1523299.1219001184,252233.50529028967,2946894.0719990637,43075.557706678184,43200.0,2.06145326194034,3.909023808905306,32.129938146304795,99.1246415583384
2027-07-29,PRJ0082,0.0845287648380835,5.443841293935803,1534924.58034376,1231939.7884638165,195770.59193172693,4078597.432702454,43145.45434801135,43200.0,2.967411656889662,8.46163259476095,43.11391779362639,98.98147392674088
2027-07-30,PRJ0082,0.0317154562512731,7.2417194136657805,1816511.2893580296,1809471.201978803,209941.36669989355,4680925.745442266,43186.03692450049,43200.0,2.662655232483417,52.94114381794178,39.4512248836621,99.06603306949634
2027-07-31,PRJ0082,0.0175752863951054,4.248140679413875,1406659.0895008673,612625.0812947735,177862.33183734742,3825752.139359619,43109.59669986916,43200.0,1.9317042763002117,29.766511964759548,55.93915403352607,99.35534820653552
2027-08-01,PRJ0082,0.0651854804500483,4.116285173304146,1418680.774800302,1688898.3704641128,180959.54845324805,3479795.0532043134,43179.30602001694,43200.0,4.945265587038897,40.20550133051571,43.8112439284285,98.93932206976878
2027-08-02,PRJ0082,0.0405084660075073,5.76092437647985,880257.3908914558,1595519.3402596998,283425.78623963846,3316015.175139605,43086.958345973806,43200.0,1.9194843143590656,40.39831457810987,57.80060673686465,99.0210290824151
2027-08-03,PRJ0082,0.0545626526348966,12.239114653095516,1246625.7937976252,798096.0261669038,203690.79555892904,2508175.507351642,43079.71458287336,43200.0,3.395420141102905,37.20146576636895,61.78357542868116,98.9711744650672
2027-08-04,PRJ0082,0.0,7.587210288137727,1631730.7016371137,1222676.0442789504,220854.4011878534,1952001.848681296,43173.39814705097,43200.0,1.9451831943526348,54.41279153058091,41.09240577676561,99.08149987039025
2027-08-05,PRJ0082,0.0104256761385864,12.740681319587926,988328.5631768876,1250778.0596437592,231072.16116548015,2535003.755343521,43114.1083840618,43200.0,2.383658112417745,12.01655991082844,33.69189070975293,98.85623031913347
2027-08-06,PRJ0082,0.0599276678837245,9.518386120856771,2100372.0025804066,1842376.2695170627,156104.40557054468,2738586.441100027,43227.24805773925,43200.0,2.5838491978422335,29.939278347913064,43.46091653815784,100.00308076424308
2027-08-07,PRJ0082,0.0252195090340714,8.727794047811136,1357106.4118949152,1112320.750080126,187439.86376444416,3043291.8725088593,43150.31682122686,43200.0,2.310907144338203,12.155039561644884,69.98880256655981,98.83069751499058
2027-08-08,PRJ0082,0.0574339812433888,10.736425869877523,856920.1148032272,1713899.9826994066,101631.28577098796,1439561.4845767675,43174.35569562298,43200.0,2.839389255199609,26.74172940682609,76.32492286113236,99.12623148327818
2027-08-09,PRJ0082,0.141524277668858,9.64785835191787,966646.7962706296,1602558.0054259992,327899.1711829017,2700505.570446429,43043.12917392098,43200.0,1.548815958905672,20.643687593172345,41.915014430020115,98.1739142137302
2027-08-10,PRJ0082,0.075706136529992,13.152718833296753,1220342.4612809033,903090.0850171892,118955.22973394491,2211824.149995313,43173.79534844675,43200.0,1.0678158094896426,16.624130012839434,72.65755522625518,98.1622566174668
2027-08-11,PRJ0082,0.0475987693880542,9.629667812442303,2283894.4582288656,1993978.14533414,155312.30039037406,717181.3478103331,43093.15767662576,43200.0,3.418538229617705,31.414881880134704,43.77476898388185,98.72712966955255
2027-08-12,PRJ0082,0.03252794208524,13.442944404957784,1016266.8264398404,1586253.2923165066,207376.29246776152,3211860.2831635415,43107.44064893424,43200.0,2.8080237981990432,56.44900460538743,49.211146628407995,99.54153286029388
2027-08-13,PRJ0082,0.0613778482395891,16.680987874273256,1759387.33052545,1079321.0625559725,193028.86688076137,4132863.742534442,43032.82256288902,43200.0,2.76293147849343,29.235283637479444,46.17055711673504,99.36702657889
2027-08-14,PRJ0082,0.0365564104944815,14.680069972374852,1042246.9625062894,1570487.6552617918,132505.14815799025,2578120.8110476495,43054.66325255054,43200.0,4.288047306609521,17.20851922259253,47.22222622941834,99.15490875558564
2027-08-15,PRJ0082,0.0581363026508366,8.819338398478557,1007697.2328023164,1461397.3099144343,155787.68412024662,1630291.9422005855,43146.50259762011,43200.0,5.011288919743844,36.17356569481801,39.709213927012726,98.81560230639364
2027-08-16,PRJ0082,0.0375811422724048,9.81695189376842,1565740.88644196,951919.0532577672,252053.9943550189,2475741.745668807,43031.91019275123,43200.0,1.9997396000995795,44.34668237599445,45.55372303879518,98.55178858955946
2027-08-17,PRJ0082,0.05845729824553,8.0845817469032,998685.4678671396,1274568.5448103414,242166.2702685352,3582226.883907174,43131.323208291935,43200.0,2.632052684119632,31.652881788312012,68.81389104870473,99.39432391692824
2027-08-18,PRJ0082,0.0163729963427381,6.662393174373053,895424.5107487935,1285860.461703081,119358.25459330692,951529.5715237868,43154.63105537729,43200.0,3.3733207375638545,37.83710854419242,26.286074368177164,99.33821401373956
2027-08-19,PRJ0082,0.0658273969275698,10.460709633177624,1378672.164796304,1416271.8551912764,158561.0030878854,3781953.984063364,43132.71682499228,43200.0,1.6179495965056725,36.18064848617274,56.216536199082334,98.24638566618202
2027-08-20,PRJ0082,0.0729685177854179,17.478791078736773,1414226.1628901027,1094525.086473767,159281.1314358905,5439000.886839576,43062.62602709952,43200.0,1.4816368361740184,12.36916077201197,47.30757621457179,98.2111114461765
